,Coluna1,DataExcel,SetorIndustrial,UF,Regiao,Consumo,DataVersao
2931,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,AP,Norte,"0,248",23/02/2026
2932,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,BA,Nordeste,"253887,711",23/02/2026
2933,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,CE,Nordeste,"4335,125",23/02/2026
2934,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,DF,Centro-Oeste,"1177,242",23/02/2026
2935,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,ES,Sudeste,"34902,463",23/02/2026
2936,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,GO,Centro-Oeste,11621,23/02/2026
2937,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,MA,Nordeste,4712,23/02/2026
2938,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,MG,Sudeste,"202652,069",23/02/2026
2939,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,MS,Centro-Oeste,"284,099",23/02/2026
2940,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,MT,Centro-Oeste,"3283,831",23/02/2026
2941,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,PA,Norte,"3815,89",23/02/2026
2942,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,PB,Nordeste,"300,891",23/02/2026
2943,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,PE,Nordeste,"53095,978",23/02/2026
2944,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,PI,Nordeste,"2063,23",23/02/2026
2945,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,PR,Sul,"51656,877",23/02/2026
2946,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,RJ,Sudeste,"72906,509",23/02/2026
2947,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,RN,Nordeste,1072,23/02/2026
2948,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,RO,Norte,"544,753",23/02/2026
2949,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,RR,Norte,"153,539",23/02/2026
2950,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,RS,Sul,"133278,408",23/02/2026
2951,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,SC,Sul,"18848,059",23/02/2026
2952,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,SE,Nordeste,"1101,155",23/02/2026
2953,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,SP,Sudeste,"624927,323",23/02/2026
2954,20250901,2025-09-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,TO,Norte,"3042,667",23/02/2026
2955,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,AM,Norte,338,23/02/2026
2956,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,AP,Norte,"7,181",23/02/2026
2957,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,BA,Nordeste,1121,23/02/2026
2958,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,CE,Nordeste,"5118,235",23/02/2026
2959,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,ES,Sudeste,"332,883",23/02/2026
2960,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,GO,Centro-Oeste,17491,23/02/2026
2961,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,MA,Nordeste,"10,11",23/02/2026
2962,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,MG,Sudeste,"15541,276",23/02/2026
2963,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,MS,Centro-Oeste,"41,568",23/02/2026
2964,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,MT,Centro-Oeste,"8,114",23/02/2026
2965,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,PA,Norte,"5,8",23/02/2026
2966,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,PB,Nordeste,"5,971",23/02/2026
2967,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,PE,Nordeste,"3054,439",23/02/2026
2968,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,PI,Nordeste,"268,39",23/02/2026
2969,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,PR,Sul,"7235,736",23/02/2026
2970,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,RJ,Sudeste,"7587,441",23/02/2026
2971,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,RN,Nordeste,1,23/02/2026
2972,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,RO,Norte,"0,512",23/02/2026
2973,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,RS,Sul,"2586,269",23/02/2026
2974,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,SC,Sul,"4813,856",23/02/2026
2975,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,SE,Nordeste,"5,798",23/02/2026
2976,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,SP,Sudeste,"65243,705",23/02/2026
2977,20250901,2025-09-01,21 - FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,TO,Norte,"0,501",23/02/2026
2978,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,AC,Norte,"60,81",23/02/2026
2979,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,AL,Nordeste,"15177,955",23/02/2026
2980,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,AM,Norte,54561,23/02/2026
2981,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,AP,Norte,"7,539",23/02/2026
2982,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,BA,Nordeste,69267,23/02/2026
2983,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,CE,Nordeste,"8754,849",23/02/2026
2984,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,DF,Centro-Oeste,"1524,487",23/02/2026
2985,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,ES,Sudeste,"6640,563",23/02/2026
2986,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,GO,Centro-Oeste,14041,23/02/2026
2987,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,MA,Nordeste,"816,42",23/02/2026
2988,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,MG,Sudeste,"60112,144",23/02/2026
2989,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,MS,Centro-Oeste,"7137,015",23/02/2026
2990,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,MT,Centro-Oeste,"4863,495",23/02/2026
2991,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,PA,Norte,"2402,97",23/02/2026
2992,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,PB,Nordeste,"6612,32",23/02/2026
2993,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,PE,Nordeste,"58946,157",23/02/2026
2994,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,PI,Nordeste,"811,17",23/02/2026
2995,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,PR,Sul,"74785,053",23/02/2026
2996,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,RJ,Sudeste,"54231,06",23/02/2026
2997,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,RN,Nordeste,2073,23/02/2026
2998,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,RO,Norte,"562,48",23/02/2026
2999,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,RR,Norte,"0,294",23/02/2026
3000,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,RS,Sul,"82393,865",23/02/2026
3001,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,SC,Sul,"76133,542",23/02/2026
3002,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,SE,Nordeste,"1572,862",23/02/2026
3003,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,SP,Sudeste,"415432,598",23/02/2026
3004,20250901,2025-09-01,22 - FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,TO,Norte,"345,172",23/02/2026
3005,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,AC,Norte,"500,403",23/02/2026
3006,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,AL,Nordeste,"8086,951",23/02/2026
3007,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,AM,Norte,2571,23/02/2026
3008,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,AP,Norte,"546,104",23/02/2026
3009,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,BA,Nordeste,29783,23/02/2026
3010,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,CE,Nordeste,"39106,02",23/02/2026
3011,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,DF,Centro-Oeste,"39294,195",23/02/2026
3012,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,ES,Sudeste,"67581,987",23/02/2026
3013,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,GO,Centro-Oeste,"33541,826",23/02/2026
3014,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,MA,Nordeste,"11391,57",23/02/2026
3015,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,MG,Sudeste,"229664,536",23/02/2026
3016,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,MS,Centro-Oeste,"10747,962",23/02/2026
3017,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,MT,Centro-Oeste,"19432,059",23/02/2026
3018,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,PA,Norte,"23471,08",23/02/2026
3019,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,PB,Nordeste,"41489,589",23/02/2026
3020,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,PE,Nordeste,"26375,49",23/02/2026
3021,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,PI,Nordeste,"2760,72",23/02/2026
3022,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,PR,Sul,"105229,604",23/02/2026
3023,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,RJ,Sudeste,"54535,258",23/02/2026
3024,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,RN,Nordeste,29948,23/02/2026
3025,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,RO,Norte,"2412,055",23/02/2026
3026,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,RR,Norte,"111,831",23/02/2026
3027,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,RS,Sul,"32825,829",23/02/2026
3028,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,SC,Sul,"60382,079",23/02/2026
3029,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,SE,Nordeste,"32733,447",23/02/2026
3030,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,SP,Sudeste,"398778,341",23/02/2026
3031,20250901,2025-09-01,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,TO,Norte,"8649,765",23/02/2026
3032,20250901,2025-09-01,24 - METALURGIA,AC,Norte,"0,118",23/02/2026
3033,20250901,2025-09-01,24 - METALURGIA,AL,Nordeste,"12,848",23/02/2026
3034,20250901,2025-09-01,24 - METALURGIA,AM,Norte,2941,23/02/2026
3035,20250901,2025-09-01,24 - METALURGIA,AP,Norte,"5,319",23/02/2026
3036,20250901,2025-09-01,24 - METALURGIA,BA,Nordeste,"144472,021",23/02/2026
3037,20250901,2025-09-01,24 - METALURGIA,CE,Nordeste,"23783,756",23/02/2026
3038,20250901,2025-09-01,24 - METALURGIA,DF,Centro-Oeste,"0,875",23/02/2026
3039,20250901,2025-09-01,24 - METALURGIA,ES,Sudeste,"47898,342",23/02/2026
3040,20250901,2025-09-01,24 - METALURGIA,GO,Centro-Oeste,"135614,523",23/02/2026
3041,20250901,2025-09-01,24 - METALURGIA,MA,Nordeste,"558505,69",23/02/2026
3042,20250901,2025-09-01,24 - METALURGIA,MG,Sudeste,"1052715,752",23/02/2026
3043,20250901,2025-09-01,24 - METALURGIA,MS,Centro-Oeste,"10435,321",23/02/2026
3044,20250901,2025-09-01,24 - METALURGIA,MT,Centro-Oeste,"551,954",23/02/2026
3045,20250901,2025-09-01,24 - METALURGIA,PA,Norte,"811027,25",23/02/2026
3046,20250901,2025-09-01,24 - METALURGIA,PB,Nordeste,"293,67",23/02/2026
3047,20250901,2025-09-01,24 - METALURGIA,PE,Nordeste,"21278,057",23/02/2026
3048,20250901,2025-09-01,24 - METALURGIA,PI,Nordeste,"36,71",23/02/2026
3049,20250901,2025-09-01,24 - METALURGIA,PR,Sul,"31447,017",23/02/2026
3050,20250901,2025-09-01,24 - METALURGIA,RJ,Sudeste,"277661,429",23/02/2026
3051,20250901,2025-09-01,24 - METALURGIA,RN,Nordeste,6,23/02/2026
3052,20250901,2025-09-01,24 - METALURGIA,RO,Norte,"1336,827",23/02/2026
3053,20250901,2025-09-01,24 - METALURGIA,RR,Norte,"3,658",23/02/2026
3054,20250901,2025-09-01,24 - METALURGIA,RS,Sul,"68499,706",23/02/2026
3055,20250901,2025-09-01,24 - METALURGIA,SC,Sul,"122804,703",23/02/2026
3056,20250901,2025-09-01,24 - METALURGIA,SE,Nordeste,"37,291",23/02/2026
3057,20250901,2025-09-01,24 - METALURGIA,SP,Sudeste,"793590,455",23/02/2026
3058,20250901,2025-09-01,24 - METALURGIA,TO,Norte,"15,867",23/02/2026
3059,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",AC,Norte,"5,069",23/02/2026
3060,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",AL,Nordeste,"185,39",23/02/2026
3061,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",AM,Norte,5550,23/02/2026
3062,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",AP,Norte,"5,834",23/02/2026
3063,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",BA,Nordeste,4323,23/02/2026
3064,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",CE,Nordeste,"10585,981",23/02/2026
3065,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",DF,Centro-Oeste,"1485,402",23/02/2026
3066,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",ES,Sudeste,"3194,644",23/02/2026
3067,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",GO,Centro-Oeste,"5881,1",23/02/2026
3068,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",MA,Nordeste,"251,36",23/02/2026
3069,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",MG,Sudeste,"37184,059",23/02/2026
3070,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",MS,Centro-Oeste,"971,33",23/02/2026
3071,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",MT,Centro-Oeste,"804,952",23/02/2026
3072,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",PA,Norte,"251,94",23/02/2026
3073,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",PB,Nordeste,"1476,931",23/02/2026
3074,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",PE,Nordeste,"6323,598",23/02/2026
3075,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",PI,Nordeste,"2053,2",23/02/2026
3076,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",PR,Sul,"23966,045",23/02/2026
3077,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",RJ,Sudeste,"15642,854",23/02/2026
3078,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",RN,Nordeste,63,23/02/2026
3079,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",RO,Norte,"135,301",23/02/2026
3080,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",RR,Norte,"3,599",23/02/2026
3081,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",RS,Sul,"60593,438",23/02/2026
3082,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",SC,Sul,"25565,502",23/02/2026
3083,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",SE,Nordeste,"2772,643",23/02/2026
3084,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",SP,Sudeste,"150480,232",23/02/2026
3085,20250901,2025-09-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",TO,Norte,"42,193",23/02/2026
3086,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",AL,Nordeste,"0,009",23/02/2026
3087,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",AM,Norte,30689,23/02/2026
3088,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",AP,Norte,"0,82",23/02/2026
3089,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",BA,Nordeste,201,23/02/2026
3090,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",CE,Nordeste,"32,105",23/02/2026
3091,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",ES,Sudeste,"38,439",23/02/2026
3092,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",GO,Centro-Oeste,28,23/02/2026
3093,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",MA,Nordeste,"0,63",23/02/2026
3094,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",MG,Sudeste,"3934,99",23/02/2026
3095,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",MS,Centro-Oeste,"2,233",23/02/2026
3096,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",MT,Centro-Oeste,"9,573",23/02/2026
3097,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",PA,Norte,"9,64",23/02/2026
3098,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",PB,Nordeste,"19,087",23/02/2026
3099,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",PE,Nordeste,"19,844",23/02/2026
3100,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",PR,Sul,2274,23/02/2026
3101,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",RJ,Sudeste,"657,817",23/02/2026
3102,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",RO,Norte,"1,577",23/02/2026
3103,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",RR,Norte,"119,963",23/02/2026
3104,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",RS,Sul,"6970,066",23/02/2026
3105,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",SC,Sul,"4708,234",23/02/2026
3106,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",SE,Nordeste,"3,386",23/02/2026
3107,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",SP,Sudeste,"20050,073",23/02/2026
3108,20250901,2025-09-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",TO,Norte,"0,281",23/02/2026
3109,20250901,2025-09-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",AC,Norte,"0,349",23/02/2026
3110,20250901,2025-09-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",AL,Nordeste,"176,141",23/02/2026
